seriesId,date,screen,views
Program 6,20180322,desktop,3545
Program 6,20180323,desktop,3035
Program 6,20180323,tablet,710
Program 6,20180323,mobile,1207
Program 6,20180324,mobile,835
Program 6,20180324,desktop,2247
Program 6,20180324,tablet,650
Program 6,20180325,mobile,765
Program 6,20180325,tablet,435
Program 6,20180325,desktop,1932
Program 6,20180326,desktop,1745
Program 6,20180326,tablet,493
Program 6,20180326,mobile,809
Program 6,20180327,tablet,340
Program 6,20180327,desktop,1369
Program 6,20180327,mobile,573
Program 6,20180328,mobile,434
Program 6,20180328,tablet,270
Program 6,20180328,desktop,830
Program 6,20180329,tablet,222
Program 6,20180329,desktop,629
Program 6,20180329,mobile,323
Program 6,20180330,mobile,425
Program 6,20180330,desktop,576
Program 6,20180330,tablet,210
Program 6,20180331,desktop,493
Program 6,20180331,mobile,468
Program 6,20180331,tablet,218
Program 6,20180401,mobile,359
Program 6,20180401,tablet,205
Program 6,20180401,desktop,630
Program 6,20180402,tablet,195
Program 6,20180402,mobile,422
Program 6,20180402,desktop,697
Program 6,20180403,tablet,205
Program 6,20180403,desktop,399
Program 6,20180403,mobile,268
Program 6,20180404,desktop,380
Program 6,20180404,tablet,140
Program 6,20180404,mobile,305
Program 6,20180405,tablet,93
Program 6,20180405,mobile,236
Program 6,20180405,desktop,427
Program 6,20180406,mobile,227
Program 6,20180406,tablet,118
Program 6,20180406,desktop,361
Program 6,20180407,mobile,266
Program 6,20180407,tablet,117
Program 6,20180407,desktop,474
Program 6,20180408,tablet,106
Program 6,20180408,mobile,273
Program 6,20180408,desktop,392
Program 6,20180409,mobile,234
Program 6,20180409,desktop,394
Program 6,20180409,tablet,98
Program 6,20180410,tablet,89
Program 6,20180410,desktop,299
Program 6,20180410,mobile,192
Program 6,20180411,mobile,208
Program 6,20180411,tablet,59
Program 6,20180411,desktop,250
Program 6,20180412,tablet,47
Program 6,20180412,mobile,199
Program 6,20180412,desktop,218
Program 6,20180413,tablet,56
Program 6,20180413,mobile,126
Program 6,20180413,desktop,151
Program 6,20180414,desktop,171
Program 6,20180414,mobile,160
Program 6,20180414,tablet,57
Program 6,20180415,desktop,239
Program 6,20180415,mobile,190
Program 6,20180415,tablet,80
Program 6,20180416,tablet,77
Program 6,20180416,mobile,130
Program 6,20180416,desktop,192
Program 6,20180417,desktop,209
Program 6,20180417,tablet,62
Program 6,20180417,mobile,104
Program 6,20180418,mobile,116
Program 6,20180418,tablet,66
Program 6,20180418,desktop,150
Program 6,20180419,tablet,57
Program 6,20180419,desktop,124
Program 6,20180419,mobile,101
Program 6,20180420,mobile,118
Program 6,20180420,tablet,42
Program 6,20180420,desktop,166
Program 6,20180421,tablet,33
Program 6,20180421,desktop,115
Program 6,20180421,mobile,134
Program 6,20180422,mobile,183
Program 6,20180422,desktop,142
Program 6,20180422,tablet,37
Program 6,20180423,desktop,166
Program 6,20180423,mobile,136
Program 6,20180423,tablet,43
Program 6,20180424,desktop,137
Program 6,20180424,tablet,55
Program 6,20180424,mobile,76
Program 6,20180425,desktop,139
Program 6,20180425,tablet,59
Program 6,20180425,mobile,76
Program 6,20180426,desktop,125
Program 6,20180426,tablet,57
Program 6,20180426,mobile,65
Program 6,20180427,tablet,36
Program 6,20180427,desktop,123
Program 6,20180427,mobile,55
Program 6,20180428,mobile,83
Program 6,20180428,tablet,46
Program 6,20180428,desktop,116
Program 6,20180429,tablet,34
Program 6,20180429,desktop,126
Program 6,20180429,mobile,54
Program 6,20180430,mobile,64
Program 6,20180430,tablet,39
Program 6,20180430,desktop,106
Program 6,20180501,mobile,95
Program 6,20180501,desktop,144
Program 6,20180501,tablet,29
Program 6,20180502,mobile,46
Program 6,20180502,desktop,115
Program 6,20180502,tablet,30
Program 6,20180503,mobile,73
Program 6,20180503,tablet,64
Program 6,20180503,desktop,106
Program 6,20180504,desktop,110
Program 6,20180504,mobile,46
Program 6,20180504,tablet,44
Program 6,20180505,mobile,58
Program 6,20180505,desktop,64
Program 6,20180505,tablet,36
Program 6,20180506,tablet,26
Program 6,20180506,mobile,51
Program 6,20180506,desktop,123
Program 6,20180507,desktop,76
Program 6,20180507,tablet,26
Program 6,20180507,mobile,43
Program 6,20180508,desktop,105
Program 6,20180508,mobile,59
Program 6,20180508,tablet,32
Program 6,20180509,mobile,33
Program 6,20180509,desktop,72
Program 6,20180509,tablet,30
Program 6,20180510,mobile,46
Program 6,20180510,tablet,40
Program 6,20180510,desktop,109
Program 6,20180511,desktop,95
Program 6,20180511,tablet,22
Program 6,20180511,mobile,50
Program 6,20180512,tablet,19
Program 6,20180512,mobile,35
Program 6,20180512,desktop,73
Program 6,20180513,desktop,99
Program 6,20180513,tablet,25
Program 6,20180513,mobile,53
Program 6,20180514,mobile,41
Program 6,20180514,tablet,20
Program 6,20180514,desktop,76
Program 6,20180515,desktop,88
Program 6,20180515,tablet,31
Program 6,20180515,mobile,55
Program 6,20180516,desktop,92
Program 6,20180516,mobile,43
Program 6,20180516,tablet,26
Program 6,20180517,desktop,98
Program 6,20180517,tablet,19
Program 6,20180517,mobile,42
Program 6,20180518,desktop,103
Program 6,20180518,tablet,16
Program 6,20180518,mobile,58
Program 6,20180519,mobile,41
Program 6,20180519,tablet,21
Program 6,20180519,desktop,90
Program 6,20180520,tablet,22
Program 6,20180520,mobile,59
Program 6,20180520,desktop,111
Program 6,20180521,tablet,33
Program 6,20180521,mobile,51
Program 6,20180521,desktop,133
Program 6,20180522,desktop,84
Program 6,20180522,mobile,71
Program 6,20180522,tablet,23
Program 6,20180523,mobile,61
Program 6,20180523,desktop,72
Program 6,20180523,tablet,30
Program 6,20180524,tablet,23
Program 6,20180524,mobile,51
Program 6,20180524,desktop,46
Program 6,20180525,tablet,23
Program 6,20180525,desktop,43
Program 6,20180525,mobile,38
Program 6,20180526,mobile,37
Program 6,20180526,tablet,62
Program 6,20180526,desktop,74
Program 6,20180527,mobile,33
Program 6,20180527,desktop,89
Program 6,20180527,tablet,45
Program 6,20180528,desktop,96
Program 6,20180528,mobile,59
Program 6,20180528,tablet,30
Program 6,20180529,desktop,96
Program 6,20180529,mobile,45
Program 6,20180529,tablet,37
Program 6,20180530,tablet,20
Program 6,20180530,mobile,27
Program 6,20180530,desktop,52
Program 6,20180531,tablet,15
Program 6,20180531,mobile,41
Program 6,20180531,desktop,61
Program 6,20180601,tablet,24
Program 6,20180601,desktop,36
Program 6,20180601,mobile,24
Program 6,20180602,mobile,27
Program 6,20180602,desktop,83
Program 6,20180602,tablet,18
Program 6,20180603,mobile,22
Program 6,20180603,tablet,41
Program 6,20180603,desktop,87
Program 6,20180604,desktop,64
Program 6,20180604,mobile,22
Program 6,20180604,tablet,24
Program 6,20180605,tablet,17
Program 6,20180605,mobile,17
Program 6,20180605,desktop,90
Program 6,20180606,tablet,20
Program 6,20180606,mobile,25
Program 6,20180606,desktop,79
Program 6,20180607,tablet,17
Program 6,20180607,mobile,36
Program 6,20180607,desktop,96
Program 6,20180608,tablet,32
Program 6,20180608,desktop,70
Program 6,20180608,mobile,27
Program 6,20180609,mobile,37
Program 6,20180609,desktop,51
Program 6,20180609,tablet,25
Program 6,20180610,desktop,97
Program 6,20180610,mobile,39
Program 6,20180610,tablet,36
Program 6,20180611,mobile,26
Program 6,20180611,tablet,57
Program 6,20180611,desktop,71
Program 6,20180612,tablet,19
Program 6,20180612,mobile,30
Program 6,20180612,desktop,57
Program 6,20180613,tablet,19
Program 6,20180613,mobile,44
Program 6,20180613,desktop,70
Program 6,20180614,tablet,32
Program 6,20180614,desktop,67
Program 6,20180614,mobile,42
Program 6,20180615,desktop,41
Program 6,20180615,mobile,33
Program 6,20180615,tablet,53
Program 6,20180616,desktop,70
Program 6,20180616,tablet,35
Program 6,20180616,mobile,61
Program 6,20180617,tablet,23
Program 6,20180617,mobile,29
Program 6,20180617,desktop,91
Program 6,20180618,tablet,53
Program 6,20180618,desktop,115
Program 6,20180618,mobile,47
Program 6,20180619,desktop,100
Program 6,20180619,mobile,32
Program 6,20180619,tablet,47
Program 6,20180620,tablet,46
Program 6,20180620,desktop,83
Program 6,20180620,mobile,52
Program 6,20180621,mobile,35
Program 6,20180621,desktop,166
Program 6,20180621,tablet,18
Program 6,20180622,tablet,32
Program 6,20180622,desktop,70
Program 6,20180622,mobile,46
Program 6,20180623,tablet,19
Program 6,20180623,mobile,38
Program 6,20180623,desktop,66
Program 6,20180624,tablet,29
Program 6,20180624,mobile,62
Program 6,20180624,desktop,94
Program 6,20180625,desktop,197
Program 6,20180625,tablet,47
Program 6,20180625,mobile,44
Program 6,20180626,mobile,55
Program 6,20180626,tablet,29
Program 6,20180626,desktop,127
Program 6,20180627,desktop,108
Program 6,20180627,tablet,31
Program 6,20180627,mobile,35
Program 6,20180628,tablet,19
Program 6,20180628,desktop,191
Program 6,20180628,mobile,35
Program 6,20180629,mobile,54
Program 6,20180629,desktop,106
Program 6,20180629,tablet,17
Program 6,20180630,desktop,56
Program 6,20180630,mobile,47
Program 6,20180630,tablet,26
Program 6,20180701,mobile,21
Program 6,20180701,tablet,31
Program 6,20180701,desktop,79
Program 6,20180702,tablet,21
Program 6,20180702,mobile,42
Program 6,20180702,desktop,92
Program 6,20180703,desktop,84
Program 6,20180703,mobile,36
Program 6,20180703,tablet,23
Program 6,20180704,mobile,44
Program 6,20180704,desktop,44
Program 6,20180704,tablet,25
Program 6,20180705,desktop,19
Program 6,20180705,mobile,35
Program 6,20180705,tablet,5
Program 6,20180706,mobile,41
Program 6,20180706,tablet,27
Program 6,20180706,desktop,44
Program 6,20180707,tablet,16
Program 6,20180707,desktop,81
Program 6,20180707,mobile,47
Program 6,20180708,desktop,126
Program 6,20180708,mobile,86
Program 6,20180708,tablet,24
Program 6,20180709,tablet,38
Program 6,20180709,desktop,108
Program 6,20180709,mobile,50
Program 6,20180710,desktop,107
Program 6,20180710,tablet,11
Program 6,20180710,mobile,61
Program 6,20180711,tablet,18
Program 6,20180711,mobile,25
Program 6,20180711,desktop,109
Program 6,20180712,desktop,102
Program 6,20180712,tablet,33
Program 6,20180712,mobile,55
Program 6,20180713,desktop,78
Program 6,20180713,mobile,55
Program 6,20180714,tablet,14
Program 6,20180714,mobile,67
Program 6,20180714,desktop,90
Program 6,20180715,mobile,88
Program 6,20180715,desktop,78
Program 6,20180715,tablet,17
Program 6,20180716,mobile,51
Program 6,20180716,tablet,22
Program 6,20180716,desktop,98
Program 6,20180717,desktop,147
Program 6,20180717,tablet,25
Program 6,20180717,mobile,63
Program 6,20180718,mobile,50
Program 6,20180718,desktop,144
Program 6,20180718,tablet,50
Program 6,20180719,tablet,27
Program 6,20180719,mobile,40
Program 6,20180719,desktop,168
Program 6,20180720,desktop,141
Program 6,20180720,mobile,55
Program 6,20180720,tablet,14
Program 6,20180721,desktop,129
Program 6,20180721,tablet,31
Program 6,20180721,mobile,40
Program 6,20180722,desktop,87
Program 6,20180722,tablet,35
Program 6,20180722,mobile,47
Program 6,20180723,desktop,122
Program 6,20180723,tablet,23
Program 6,20180723,mobile,67
Program 6,20180724,mobile,41
Program 6,20180724,desktop,128
Program 6,20180724,tablet,9
Program 6,20180725,mobile,52
Program 6,20180725,tablet,40
Program 6,20180725,desktop,127
Program 6,20180726,desktop,151
Program 6,20180726,mobile,42
Program 6,20180726,tablet,34
Program 6,20180727,desktop,161
Program 6,20180727,tablet,31
Program 6,20180727,mobile,47
Program 6,20180728,mobile,73
Program 6,20180728,desktop,146
Program 6,20180728,tablet,51
Program 6,20180729,desktop,175
Program 6,20180729,mobile,75
Program 6,20180729,tablet,42
Program 6,20180730,mobile,72
Program 6,20180730,desktop,184
Program 6,20180730,tablet,43
Program 6,20180731,tablet,44
Program 6,20180731,desktop,152
Program 6,20180731,mobile,65
Program 6,20180801,tablet,45
Program 6,20180801,mobile,38
Program 6,20180801,desktop,168
Program 6,20180802,mobile,49
Program 6,20180802,desktop,125
Program 6,20180802,tablet,42
Program 6,20180803,desktop,150
Program 6,20180803,mobile,45
Program 6,20180803,tablet,63
Program 6,20180804,tablet,28
Program 6,20180804,desktop,191
Program 6,20180804,mobile,56
Program 6,20180805,tablet,58
Program 6,20180805,desktop,201
Program 6,20180805,mobile,49
Program 6,20180806,tablet,60
Program 6,20180806,mobile,45
Program 6,20180806,desktop,202
Program 6,20180807,desktop,172
Program 6,20180807,mobile,51
Program 6,20180807,tablet,46
Program 6,20180808,desktop,186
Program 6,20180808,tablet,75
Program 6,20180808,mobile,55
Program 6,20180809,mobile,77
Program 6,20180809,desktop,189
Program 6,20180809,tablet,65
Program 6,20180810,tablet,45
Program 6,20180810,desktop,150
Program 6,20180810,mobile,71
Program 6,20180811,tablet,40
Program 6,20180811,mobile,33
Program 6,20180811,desktop,101
Program 6,20180812,desktop,151
Program 6,20180812,mobile,37
Program 6,20180812,tablet,72
Program 6,20180813,desktop,146
Program 6,20180813,tablet,87
Program 6,20180813,mobile,39
Program 6,20180814,mobile,35
Program 6,20180814,tablet,55
Program 6,20180814,desktop,144
Program 6,20180815,mobile,46
Program 6,20180815,desktop,122
Program 6,20180815,tablet,44
Program 6,20180816,mobile,46
Program 6,20180816,tablet,60
Program 6,20180816,desktop,238
Program 6,20180817,desktop,73
Program 6,20180817,mobile,40
Program 6,20180817,tablet,40
Program 6,20180818,tablet,63
Program 6,20180818,mobile,56
Program 6,20180818,desktop,130
Program 6,20180819,desktop,186
Program 6,20180819,mobile,61
Program 6,20180819,tablet,56
Program 6,20180820,mobile,39
Program 6,20180820,tablet,50
Program 6,20180820,desktop,182
Program 6,20180821,tablet,74
Program 6,20180821,mobile,49
Program 6,20180821,desktop,95
Program 6,20180822,mobile,56
Program 6,20180822,desktop,176
Program 6,20180822,tablet,38
Program 6,20180823,mobile,60
Program 6,20180823,tablet,35
Program 6,20180823,desktop,193
Program 6,20180824,tablet,38
Program 6,20180824,desktop,145
Program 6,20180824,mobile,39
Program 6,20180825,tablet,41
Program 6,20180825,mobile,51
Program 6,20180825,desktop,110
Program 6,20180826,desktop,235
Program 6,20180826,tablet,58
Program 6,20180826,mobile,41
Program 6,20180827,desktop,194
Program 6,20180827,mobile,37
Program 6,20180827,tablet,58
Program 6,20180828,tablet,79
Program 6,20180828,desktop,131
Program 6,20180828,mobile,61
Program 6,20180829,desktop,128
Program 6,20180829,mobile,45
Program 6,20180829,tablet,37
Program 6,20180830,desktop,175
Program 6,20180830,mobile,23
Program 6,20180830,tablet,26
Program 6,20180831,desktop,99
Program 6,20180831,mobile,30
Program 6,20180831,tablet,14
Program 6,20180901,mobile,38
Program 6,20180901,desktop,125
Program 6,20180901,tablet,27
Program 6,20180902,desktop,108
Program 6,20180902,mobile,42
Program 6,20180902,tablet,47
Program 6,20180903,mobile,29
Program 6,20180903,tablet,21
Program 6,20180903,desktop,101
Program 6,20180904,mobile,35
Program 6,20180904,desktop,84
Program 6,20180904,tablet,40
Program 6,20180905,tablet,44
Program 6,20180905,desktop,96
Program 6,20180905,mobile,41
Program 6,20180906,desktop,152
Program 6,20180906,tablet,30
Program 6,20180906,mobile,50
Program 6,20180907,desktop,83
Program 6,20180907,tablet,33
Program 6,20180907,mobile,31
Program 6,20180908,tablet,29
Program 6,20180908,mobile,25
Program 6,20180908,desktop,148
Program 6,20180909,desktop,165
Program 6,20180909,tablet,52
Program 6,20180909,mobile,54
Program 6,20180910,mobile,41
Program 6,20180910,desktop,184
Program 6,20180910,tablet,31
Program 6,20180911,desktop,166
Program 6,20180911,mobile,34
Program 6,20180911,tablet,38
Program 6,20180912,mobile,45
Program 6,20180912,desktop,100
Program 6,20180912,tablet,54
Program 6,20180913,desktop,121
Program 6,20180913,mobile,38
Program 6,20180913,tablet,20
Program 6,20180914,mobile,68
Program 6,20180914,desktop,177
Program 6,20180914,tablet,54
Program 6,20180915,tablet,37
Program 6,20180915,desktop,136
Program 6,20180915,mobile,48
Program 6,20180916,desktop,287
Program 6,20180916,mobile,60
Program 6,20180916,tablet,65
Program 6,20180917,mobile,44
Program 6,20180917,desktop,196
Program 6,20180917,tablet,30
Program 6,20180918,mobile,30
Program 6,20180918,tablet,17
Program 6,20180918,desktop,128
Program 6,20180919,tablet,44
Program 6,20180919,desktop,137
Program 6,20180919,mobile,17
Program 6,20180920,mobile,54
Program 6,20180920,desktop,125
Program 6,20180920,tablet,19
Program 6,20180921,tablet,31
Program 6,20180921,mobile,23
Program 6,20180921,desktop,138
Program 6,20180922,tablet,31
Program 6,20180922,mobile,46
Program 6,20180922,desktop,161
Program 6,20180923,mobile,72
Program 6,20180923,desktop,128
Program 6,20180923,tablet,25
Program 6,20180924,tablet,33
Program 6,20180924,desktop,158
Program 6,20180924,mobile,41
Program 6,20180925,tablet,42
Program 6,20180925,mobile,21
Program 6,20180925,desktop,150
Program 6,20180926,mobile,33
Program 6,20180926,desktop,142
Program 6,20180926,tablet,46
Program 6,20180927,tablet,32
Program 6,20180927,mobile,41
Program 6,20180927,desktop,130
Program 6,20180928,desktop,173
Program 6,20180928,tablet,37
Program 6,20180928,mobile,39
Program 6,20180929,tablet,36
Program 6,20180929,desktop,186
Program 6,20180929,mobile,32
Program 6,20180930,mobile,45
Program 6,20180930,tablet,36
Program 6,20180930,desktop,150
Program 6,20181001,desktop,237
Program 6,20181001,mobile,44
Program 6,20181001,tablet,33
Program 6,20181002,desktop,203
Program 6,20181002,mobile,46
Program 6,20181002,tablet,61
Program 6,20181003,desktop,172
Program 6,20181003,mobile,57
Program 6,20181003,tablet,12
Program 6,20181004,mobile,28
Program 6,20181004,desktop,166
Program 6,20181004,tablet,39
Program 6,20181005,desktop,196
Program 6,20181005,mobile,47
Program 6,20181005,tablet,27
Program 6,20181006,desktop,272
Program 6,20181006,mobile,31
Program 6,20181006,tablet,22
Program 6,20181007,desktop,219
Program 6,20181007,mobile,31
Program 6,20181007,tablet,40
Program 6,20181008,tablet,29
Program 6,20181008,desktop,195
Program 6,20181008,mobile,18
Program 6,20181009,mobile,37
Program 6,20181009,desktop,184
Program 6,20181009,tablet,31
Program 6,20181010,tablet,54
Program 6,20181010,mobile,62
Program 6,20181010,desktop,139
Program 6,20181011,tablet,44
Program 6,20181011,desktop,126
Program 6,20181011,mobile,40
Program 6,20181012,desktop,153
Program 6,20181012,tablet,29
Program 6,20181012,mobile,38
Program 6,20181013,desktop,235
Program 6,20181013,mobile,25
Program 6,20181013,tablet,30
Program 6,20181014,mobile,32
Program 6,20181014,tablet,74
Program 6,20181014,desktop,191
Program 6,20181015,tablet,32
Program 6,20181015,mobile,27
Program 6,20181015,desktop,139
Program 6,20181016,desktop,113
Program 6,20181016,tablet,43
Program 6,20181016,mobile,12
Program 6,20181017,desktop,82
Program 6,20181017,mobile,50
Program 6,20181017,tablet,50
